pdf,url,content_negotiation_realizada,metadatos_accesibles,heuristica,metadata_source,metadata_format,metadata_url,metadata_final_url,accept_header,dataset_metadata_field,dataset_metadata_value,dataset_metadata_evidence,motivo
essd-15-2117-2023.pdf,https://www.doi.org/10.5194/essd-15-2117-2023,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/essd-15-2117-2023,https://api.datacite.org/dois/10.5194/essd-15-2117-2023,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.earthquake.usgs.gov/earthquakes,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.orfeus-eu.org/data/eida,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.12686/ALPARRAY/Z3_2015);XT(EASI:AlpArraySeismicNetwork,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.12686/alparray/z3_2015);xt(easi:alparrayseismicnetwork,https://api.datacite.org/dois/10.12686/alparray/z3_2015);xt(easi:alparrayseismicnetwork,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.12686/alparray/xt_2014,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.12686/alparray/xt_2014,https://api.datacite.org/dois/10.12686/alparray/xt_2014,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/BW);CH(SwissSeismologicalService,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7914/sn/bw);ch(swissseismologicalservice,https://api.datacite.org/dois/10.7914/sn/bw);ch(swissseismologicalservice,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.12686/SED/NETWORKS/CH,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.12686/sed/networks/ch,https://api.datacite.org/dois/10.12686/sed/networks/ch,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.25928/mbx6-hr74,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.25928/mbx6-hr74,https://api.datacite.org/dois/10.25928/mbx6-hr74,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.13127/SD/X0FXNH7QFY,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.13127/SD/X0FXNH7QFY,https://data.crosscite.org/10.13127%2FSD%2FX0FXNH7QFY,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.doi.org/10.13127/SD/fBBBtDtd6q);NI(North-EastItalyBroadbandNetwork,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.13127/sd/fbbbtdtd6q);ni(north-eastitalybroadbandnetwork,https://api.datacite.org/dois/10.13127/sd/fbbbtdtd6q);ni(north-eastitalybroadbandnetwork,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/NI,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.7914/SN/NI,https://data.crosscite.org/10.7914%2FSN%2FNI,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/OE,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.7914/SN/OE,https://data.crosscite.org/10.7914%2FSN%2FOE,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.doi.org/10.15778/RESIF.FR,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.15778/RESIF.FR,https://data.crosscite.org/10.15778%2FRESIF.FR,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.fdsn.org/networks/detail/SI,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/SL,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.7914/SN/SL,https://data.crosscite.org/10.7914%2FSN%2FSL,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.doi.org/10.15778/RESIF.YP2012,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.15778/RESIF.YP2012,https://data.crosscite.org/10.15778%2FRESIF.YP2012,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/ZJ_2019)andareembargoeduntil30,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7914/sn/zj_2019)andareembargoeduntil30,https://api.datacite.org/dois/10.7914/sn/zj_2019)andareembargoeduntil30,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.7695125(Michailosetal,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.7695125(michailosetal,https://api.datacite.org/dois/10.5281/zenodo.7695125(michailosetal,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.github.com/kemichai/rfmpy,True,True,False,original_url,generic_json,https://www.github.com/kemichai/rfmpy,https://github.com/kemichai/rfmpy,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.7937575(Michailos,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.7937575(michailos,https://api.datacite.org/dois/10.5281/zenodo.7937575(michailos,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.rfmpy.readthedocs.io/en/latest/tutorial.html,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.tecto.2013.08.004,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.tecto.2013.08.004,https://api.datacite.org/dois/10.1016/j.tecto.2013.08.004,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/gssrl.81.3.530,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/gssrl.81.3.530,https://api.datacite.org/dois/10.1785/gssrl.81.3.530,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.jog.2014.07.005,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.jog.2014.07.005,https://api.datacite.org/dois/10.1016/j.jog.2014.07.005,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5194/se-12-1185-2021,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/se-12-1185-2021,https://api.datacite.org/dois/10.5194/se-12-1185-2021,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/BSSA0820031453,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/bssa0820031453,https://api.datacite.org/dois/10.1785/bssa0820031453,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/0220170151,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/0220170151,https://api.datacite.org/dois/10.1785/0220170151,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1007/s40328-022-00394-4,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s40328-022-00394-4,https://api.datacite.org/dois/10.1007/s40328-022-00394-4,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.5501399,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.5501399,https://api.datacite.org/dois/10.5281/zenodo.5501399,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2008.03985.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2008.03985.x,https://api.datacite.org/dois/10.1111/j.1365-246x.2008.03985.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2011GC003649,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2011gc003649,https://api.datacite.org/dois/10.1029/2011gc003649,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.1994.tb03942.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.1994.tb03942.x,https://api.datacite.org/dois/10.1111/j.1365-246x.1994.tb03942.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.1995.tb01837.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.1995.tb01837.x,https://api.datacite.org/dois/10.1111/j.1365-246x.1995.tb01837.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.earscirev.2010.06.002,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.earscirev.2010.06.002,https://api.datacite.org/dois/10.1016/j.earscirev.2010.06.002,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/0120050098,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/0120050098,https://api.datacite.org/dois/10.1785/0120050098,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1007/s10712-018-9472-4,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s10712-018-9472-4,https://api.datacite.org/dois/10.1007/s10712-018-9472-4,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.tecto.2018.07.001,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.tecto.2018.07.001,https://api.datacite.org/dois/10.1016/j.tecto.2018.07.001,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1109/MCSE.2007.55,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1109/mcse.2007.55,https://api.datacite.org/dois/10.1109/mcse.2007.55,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2021jb023160,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2021jb023160,https://api.datacite.org/dois/10.1029/2021jb023160,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1007/s10950-019-09847-w,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s10950-019-09847-w,https://api.datacite.org/dois/10.1007/s10950-019-09847-w,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2020JB021309,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2020jb021309,https://api.datacite.org/dois/10.1029/2020jb021309,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.1991.tb06724.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.1991.tb06724.x,https://api.datacite.org/dois/10.1111/j.1365-246x.1991.tb06724.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5194/se-12-2503-2021,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/se-12-2503-2021,https://api.datacite.org/dois/10.5194/se-12-2503-2021,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1126/science.283.5406.1306,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1126/science.283.5406.1306,https://api.datacite.org/dois/10.1126/science.283.5406.1306,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1088/1749-4699/8/1/014003,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1088/1749-4699/8/1/014003,https://api.datacite.org/dois/10.1088/1749-4699/8/1/014003,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.epsl.2004.05.040,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.epsl.2004.05.040,https://api.datacite.org/dois/10.1016/j.epsl.2004.05.040,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/BSSA0670030713,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/bssa0670030713,https://api.datacite.org/dois/10.1785/bssa0670030713,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.1997.tb01220.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.1997.tb01220.x,https://api.datacite.org/dois/10.1111/j.1365-246x.1997.tb01220.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/BSSA0890051395,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/bssa0890051395,https://api.datacite.org/dois/10.1785/bssa0890051395,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2007.03706.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2007.03706.x,https://api.datacite.org/dois/10.1111/j.1365-246x.2007.03706.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1093/gji/ggaa145,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1093/gji/ggaa145,https://api.datacite.org/dois/10.1093/gji/ggaa145,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2018GC007743,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2018gc007743,https://api.datacite.org/dois/10.1029/2018gc007743,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.3389/feart.2021.742700,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/feart.2021.742700,https://api.datacite.org/dois/10.3389/feart.2021.742700,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2011.04940.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2011.04940.x,https://api.datacite.org/dois/10.1111/j.1365-246x.2011.04940.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.ringps.2020.100006,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.ringps.2020.100006,https://api.datacite.org/dois/10.1016/j.ringps.2020.100006,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2022jb025141,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2022jb025141,https://api.datacite.org/dois/10.1029/2022jb025141,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/97jb02122,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/97jb02122,https://api.datacite.org/dois/10.1029/97jb02122,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1093/gji/ggab065,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1093/gji/ggab065,https://api.datacite.org/dois/10.1093/gji/ggab065,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.epsl.2023.118096,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.epsl.2023.118096,https://api.datacite.org/dois/10.1016/j.epsl.2023.118096,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1093/gji/ggab520,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1093/gji/ggab520,https://api.datacite.org/dois/10.1093/gji/ggab520,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5194/se-12-2671-2021,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/se-12-2671-2021,https://api.datacite.org/dois/10.5194/se-12-2671-2021,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1785/0119990122,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1785/0119990122,https://api.datacite.org/dois/10.1785/0119990122,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1046/j.1365-246X.2000.00077.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1046/j.1365-246x.2000.00077.x,https://api.datacite.org/dois/10.1046/j.1365-246x.2000.00077.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.3389/feart.2021.641113,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/feart.2021.641113,https://api.datacite.org/dois/10.3389/feart.2021.641113,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.3389/feart.2021.671412,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/feart.2021.671412,https://api.datacite.org/dois/10.3389/feart.2021.671412,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1007/s00015-004-1113-x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s00015-004-1113-x,https://api.datacite.org/dois/10.1007/s00015-004-1113-x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1093/gji/ggt148,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1093/gji/ggt148,https://api.datacite.org/dois/10.1093/gji/ggt148,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/0031-9201(77)90008-5,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/0031-9201(77)90008-5,https://api.datacite.org/dois/10.1016/0031-9201(77)90008-5,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1046/j.1365-246X.1998.00647.x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1046/j.1365-246x.1998.00647.x,https://api.datacite.org/dois/10.1046/j.1365-246x.1998.00647.x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/2019GC008515,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2019gc008515,https://api.datacite.org/dois/10.1029/2019gc008515,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1029/97JB02379,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/97jb02379,https://api.datacite.org/dois/10.1029/97jb02379,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1130/G36833.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1130/g36833.1,https://api.datacite.org/dois/10.1130/g36833.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/S0012-821X(00)00101-1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/s0012-821x(00)00101-1,https://api.datacite.org/dois/10.1016/s0012-821x(00)00101-1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/ZJ_2019)andareembargoedReferences,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7914/sn/zj_2019)andareembargoedreferences,https://api.datacite.org/dois/10.7914/sn/zj_2019)andareembargoedreferences,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/BWGeophys.J.Int1762009,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7914/sn/bwgeophys.j.int1762009,https://api.datacite.org/dois/10.7914/sn/bwgeophys.j.int1762009,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2008.03919.xGeophys.J.Int1171994,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2008.03919.xgeophys.j.int1171994,https://api.datacite.org/dois/10.1111/j.1365-246x.2008.03919.xgeophys.j.int1171994,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.tecto.2015.02.004CrustalstructureofthePannonian,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.tecto.2015.02.004crustalstructureofthepannonian,https://api.datacite.org/dois/10.1016/j.tecto.2015.02.004crustalstructureofthepannonian,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1016/j.tecto.2015.02.004TheAl-pArraySeismicNetwork:A,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.tecto.2015.02.004theal-parrayseismicnetwork:a,https://api.datacite.org/dois/10.1016/j.tecto.2015.02.004theal-parrayseismicnetwork:a,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.7914/SN/OXJ.Geophys.Res.-Sol.Ea127,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7914/sn/oxj.geophys.res.-sol.ea127,https://api.datacite.org/dois/10.7914/sn/oxj.geophys.res.-sol.ea127,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.13127/SD/FBBBTDTD6QGeophys.J.Int1692007,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.13127/sd/fbbbtdtd6qgeophys.j.int1692007,https://api.datacite.org/dois/10.13127/sd/fbbbtdtd6qgeophys.j.int1692007,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2007.03373.xrfmpy(rfmpy-v0.0.1-alpha)2023Zenodo,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2007.03373.xrfmpy(rfmpy-v0.0.1-alpha)2023zenodo,https://api.datacite.org/dois/10.1111/j.1365-246x.2007.03373.xrfmpy(rfmpy-v0.0.1-alpha)2023zenodo,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.7937575Geochem.Geophys.Geosyst202019,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.7937575geochem.geophys.geosyst202019,https://api.datacite.org/dois/10.5281/zenodo.7937575geochem.geophys.geosyst202019,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.7695125EuropeanAlpsReceiverFunctionDatabase,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.7695125europeanalpsreceiverfunctiondatabase,https://api.datacite.org/dois/10.5281/zenodo.7695125europeanalpsreceiverfunctiondatabase,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.5281/zenodo.7695125Potresod8.X.1909,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.7695125potresod8.x.1909,https://api.datacite.org/dois/10.5281/zenodo.7695125potresod8.x.1909,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-2117-2023.pdf,https://www.doi.org/10.1111/j.1365-246X.2006.03086.xFront.EarthSci9671412,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/j.1365-246x.2006.03086.xfront.earthsci9671412,https://api.datacite.org/dois/10.1111/j.1365-246x.2006.03086.xfront.earthsci9671412,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5194/essd-15-3733-2023,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/essd-15-3733-2023,https://api.datacite.org/dois/10.5194/essd-15-3733-2023,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1594/PANGAEA.953115,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.1594/PANGAEA.953115,https://data.crosscite.org/10.1594%2FPANGAEA.953115,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
essd-15-3733-2023.pdf,https://www.face-it-project.github.io/WP1/(last,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.amap.no/about/geographical-coverage,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.data.npolar.no/dataset/39d9f0f9-af12-420c-a879-10990df2e22d,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.frost.met.no/index.html,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.pangaea.de,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.data.npolar.no,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.nmdc.no/,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.data.g-e-m.dk/,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
